time,open,high,low,close
1717435500,1.0887,1.08881,1.0886,1.0888
1717435800,1.0888,1.08886,1.08873,1.08877
1717436100,1.08877,1.08886,1.08871,1.08882
1717436400,1.08882,1.08886,1.08871,1.08882
1717436700,1.08882,1.08886,1.08863,1.08872
1717437000,1.08872,1.08873,1.08855,1.08867
1717437300,1.08867,1.08879,1.08855,1.08879
1717437600,1.08879,1.08885,1.0887,1.0887499999999999
1717437900,1.0887499999999999,1.08886,1.08867,1.08881
1717438200,1.08881,1.08885,1.0887,1.08877
1717438500,1.08877,1.08901,1.08877,1.08898
1717438800,1.08898,1.08922,1.08897,1.08922
1717439100,1.08922,1.08932,1.08921,1.08928
1717439400,1.08928,1.08943,1.08926,1.08933
1717439700,1.08933,1.0895299999999999,1.08926,1.0895299999999999
1717440000,1.0895299999999999,1.08962,1.08935,1.08941
1717440300,1.08941,1.08961,1.08941,1.0896
1717440600,1.0896,1.08972,1.08955,1.08968
1717440900,1.08968,1.08976,1.08958,1.08972
1717441200,1.08972,1.08985,1.0896,1.08981
1717441500,1.08981,1.08987,1.08971,1.0897999999999999
1717441800,1.0897999999999999,1.08987,1.08972,1.08983
1717442100,1.08983,1.08993,1.08982,1.08991
1717442400,1.08991,1.08995,1.08982,1.08983
1717442700,1.08983,1.08984,1.0897,1.08971
1717443000,1.08971,1.08981,1.0896,1.08978
1717443300,1.08978,1.0897999999999999,1.0897,1.08971
1717443600,1.08971,1.08986,1.0897,1.08985
1717443900,1.08985,1.08996,1.08981,1.08996
1717444200,1.08996,1.0899699999999999,1.08986,1.08991
1717444500,1.08991,1.09,1.08991,1.08999
1717444800,1.08999,1.09,1.0899699999999999,1.0899699999999999
1717445100,1.0899699999999999,1.08999,1.08996,1.0899699999999999
1717445400,1.0899699999999999,1.09,1.08996,1.08996
1717445700,1.08996,1.09003,1.08995,1.09002
1717446000,1.09002,1.0901,1.09001,1.09007
1717446300,1.09007,1.09012,1.09005,1.09006
1717446600,1.09006,1.09016,1.09005,1.09007
1717446900,1.09007,1.09016,1.09006,1.0901
1717447200,1.0901,1.0901399999999999,1.09009,1.09013
1717447500,1.09013,1.09021,1.09013,1.09018
1717447800,1.09018,1.0903,1.09018,1.09025
1717448100,1.09025,1.09047,1.09024,1.09042
1717448400,1.09042,1.09042,1.08986,1.09016
1717448700,1.09016,1.09042,1.09002,1.09022
1717449000,1.09022,1.09022,1.09017,1.09017
1717449300,1.09017,1.0902,1.09006,1.09013
1717449600,1.09013,1.09022,1.09004,1.0901399999999999
1717449900,1.0901399999999999,1.09022,1.0901,1.09019
1717450200,1.09019,1.09026,1.09011,1.09017
1717450500,1.09017,1.09037,1.09017,1.09036
1717450800,1.09036,1.0904099999999999,1.09029,1.09035
1717451100,1.09035,1.0904,1.09031,1.09036
1717451400,1.09036,1.09039,1.09028,1.09033
1717451700,1.09033,1.09037,1.09017,1.09028
1717452000,1.09028,1.09083,1.09022,1.0908
1717452300,1.0908,1.09097,1.09076,1.09091
1717452600,1.09091,1.09098,1.09088,1.09097
1717452900,1.09097,1.09097,1.09073,1.0907499999999999
1717453200,1.0907499999999999,1.09094,1.09074,1.09091
1717453500,1.09091,1.09091,1.09078,1.09079
1717453800,1.09079,1.09087,1.0907499999999999,1.0907499999999999
1717454100,1.0907499999999999,1.0908,1.09073,1.09079
1717454400,1.09079,1.09081,1.09068,1.0907
1717454700,1.0907,1.09077,1.0907,1.09074
1717455000,1.09074,1.09076,1.09073,1.09076
1717455300,1.09076,1.09078,1.0907,1.09071
1717455600,1.09071,1.09074,1.09067,1.09074
1717455900,1.09074,1.09086,1.09074,1.09079
1717456200,1.09079,1.09086,1.09079,1.09081
1717456500,1.09081,1.09085,1.09076,1.09084
1717456800,1.09084,1.09089,1.09083,1.09085
1717457100,1.09085,1.09088,1.0908,1.09083
1717457400,1.09083,1.09084,1.0907499999999999,1.09079
1717457700,1.09079,1.09079,1.09071,1.09072
1717458000,1.09072,1.09073,1.09067,1.09067
1717458300,1.09067,1.09069,1.09063,1.09064
1717458600,1.09064,1.09076,1.09064,1.09076
1717458900,1.09076,1.09076,1.09065,1.09072
1717459200,1.09072,1.09138,1.09071,1.09138
1717459500,1.09138,1.09148,1.0911899999999999,1.09147
1717459800,1.09147,1.09147,1.09125,1.09128
1717460100,1.09128,1.09142,1.09121,1.09128
1717460400,1.09128,1.09139,1.0911899999999999,1.09122
1717460700,1.09122,1.09134,1.09114,1.09131
1717461000,1.09131,1.09144,1.09129,1.09143
1717461300,1.09143,1.09158,1.09143,1.09155
1717461600,1.09155,1.09157,1.09141,1.09152
1717461900,1.09152,1.09157,1.0913599999999999,1.09146
1717462200,1.09146,1.09157,1.0914,1.09156
1717462500,1.09156,1.0916,1.09125,1.09128
1717462800,1.09128,1.09137,1.0912,1.09128
1717463100,1.09128,1.09132,1.09095,1.09106
1717463400,1.09106,1.09113,1.09096,1.09106
1717463700,1.09106,1.09111,1.0910199999999999,1.09109
1717464000,1.09109,1.09116,1.09106,1.09106
1717464300,1.09106,1.0911899999999999,1.09106,1.09116
1717464600,1.09116,1.09123,1.091,1.0910199999999999
1717464900,1.0910199999999999,1.09106,1.09071,1.09082
1717465200,1.09082,1.09094,1.0908,1.09091
1717465500,1.09091,1.09094,1.09083,1.09085
1717465800,1.09085,1.09094,1.09084,1.09091
1717466100,1.09091,1.09095,1.09069,1.09076
1717466400,1.09076,1.09078,1.09065,1.0907
1717466700,1.0907,1.09086,1.09069,1.0908
1717467000,1.0908,1.0908,1.09069,1.0907
1717467300,1.0907,1.09071,1.09055,1.0905799999999999
1717467600,1.0905799999999999,1.09072,1.09054,1.09072
1717467900,1.09072,1.09082,1.09062,1.09063
1717468200,1.09063,1.09065,1.09051,1.09061
1717468500,1.09061,1.0907,1.09061,1.09065
1717468800,1.09065,1.0907,1.0906,1.09069
1717469100,1.09069,1.0907,1.09062,1.09069
1717469400,1.09069,1.09076,1.09067,1.09076
1717469700,1.09076,1.0908,1.0907,1.09076
1717470000,1.09076,1.09078,1.0907,1.09072
1717470300,1.09072,1.09083,1.09068,1.0908
1717470600,1.0908,1.09086,1.09074,1.09078
1717470900,1.09078,1.09085,1.0907499999999999,1.0907499999999999
1717471200,1.0907499999999999,1.09085,1.09069,1.09084
1717471500,1.09084,1.09089,1.0908,1.09085
1717471800,1.09085,1.09095,1.09085,1.09095
1717472100,1.09095,1.09098,1.09092,1.09097
1717472400,1.09097,1.09098,1.09089,1.09094
1717472700,1.09094,1.09095,1.09083,1.09093
1717473000,1.09093,1.09094,1.09083,1.09085
1717473300,1.09085,1.09085,1.0907,1.09074
1717473600,1.09074,1.09086,1.09069,1.09085
1717473900,1.09085,1.09095,1.09083,1.09094
1717474200,1.09094,1.09097,1.09088,1.09091
1717474500,1.09091,1.09095,1.09088,1.09094
1717474800,1.09094,1.09095,1.0909,1.09091
1717475100,1.09091,1.09097,1.09088,1.09095
1717475400,1.09095,1.09097,1.09089,1.09089
1717475700,1.09089,1.09097,1.09085,1.09095
1717476000,1.09095,1.09097,1.0907499999999999,1.0907499999999999
1717476300,1.0907499999999999,1.09083,1.09066,1.09082
1717476600,1.09082,1.09093,1.09082,1.09091
1717476900,1.09091,1.09098,1.09091,1.09092
1717477200,1.09092,1.09096,1.09082,1.09096
1717477500,1.09096,1.09098,1.09091,1.09097
1717477800,1.09097,1.09107,1.09096,1.09101
1717478100,1.09101,1.09101,1.09089,1.0909
1717478400,1.0909,1.09092,1.09077,1.09079
1717478700,1.09079,1.09082,1.09073,1.09073
1717479000,1.09073,1.09076,1.09063,1.09066
1717479300,1.09066,1.09067,1.09052,1.09055
1717479600,1.09055,1.09063,1.09044,1.09051
1717479900,1.09051,1.09052,1.09038,1.0904099999999999
1717480200,1.0904099999999999,1.09045,1.09031,1.09034
1717480500,1.09034,1.09045,1.09026,1.0903
1717480800,1.0903,1.09048,1.09023,1.09034
1717481100,1.09034,1.09034,1.0901,1.09019
1717481400,1.09019,1.09023,1.08998,1.09016
1717481700,1.09016,1.09033,1.0901,1.09011
1717482000,1.09011,1.09018,1.09004,1.09005
1717482300,1.09005,1.09016,1.08991,1.0899699999999999
1717482600,1.0899699999999999,1.09024,1.08991,1.09
1717482900,1.09,1.09013,1.08988,1.09
1717483200,1.09,1.09002,1.08968,1.08976
1717483500,1.08976,1.08992,1.08967,1.08969
1717483800,1.08969,1.08995,1.08962,1.0899
1717484100,1.0899,1.09004,1.08969,1.08969
1717484400,1.08969,1.08985,1.08954,1.08957
1717484700,1.08957,1.08962,1.0894,1.08943
1717485000,1.08943,1.08943,1.08923,1.0893
1717485300,1.0893,1.08956,1.08926,1.08927
1717485600,1.08927,1.08929,1.08877,1.08879
1717485900,1.08879,1.08906,1.0885799999999999,1.08903
1717486200,1.08903,1.08907,1.08882,1.08905
1717486500,1.08905,1.08907,1.0887499999999999,1.08887
1717486800,1.08887,1.08894,1.08846,1.08862
1717487100,1.08862,1.08891,1.0885799999999999,1.08885
1717487400,1.08885,1.08928,1.08884,1.08916
1717487700,1.08916,1.08916,1.08886,1.08902
1717488000,1.08902,1.08902,1.08844,1.08845
1717488300,1.08845,1.08877,1.08845,1.0885799999999999
1717488600,1.0885799999999999,1.08896,1.0885799999999999,1.08877
1717488900,1.08877,1.08907,1.0887499999999999,1.08896
1717489200,1.08896,1.08896,1.08825,1.0883099999999999
1717489500,1.0883099999999999,1.08836,1.08782,1.08786
1717489800,1.08786,1.0881399999999999,1.08782,1.08803
1717490100,1.08803,1.08811,1.08776,1.08776
1717490400,1.08776,1.08778,1.08739,1.08777
1717490700,1.08777,1.08799,1.08767,1.0879699999999999
1717491000,1.0879699999999999,1.08809,1.08781,1.08806
1717491300,1.08806,1.0881399999999999,1.08787,1.08808
1717491600,1.08808,1.08819,1.08774,1.08776
1717491900,1.08776,1.08783,1.0875,1.0875299999999999
1717492200,1.0875299999999999,1.08756,1.0869199999999999,1.08713
1717492500,1.08713,1.08733,1.08711,1.08733
1717492800,1.08733,1.08759,1.08728,1.08734
1717493100,1.08734,1.0877,1.08733,1.08742
1717493400,1.08742,1.08785,1.08742,1.08775
1717493700,1.08775,1.08789,1.08758,1.08784
1717494000,1.08784,1.08801,1.08772,1.08783
1717494300,1.08783,1.08789,1.0875299999999999,1.0877
1717494600,1.0877,1.08771,1.0871899999999999,1.08732
1717494900,1.08732,1.08739,1.08713,1.08718
1717495200,1.08718,1.08718,1.0869199999999999,1.08698
1717495500,1.08698,1.08701,1.08661,1.08677
1717495800,1.08677,1.08678,1.08653,1.08666
1717496100,1.08666,1.08693,1.08665,1.08677
1717496400,1.08677,1.08689,1.08655,1.08656
1717496700,1.08656,1.08674,1.08648,1.08652
1717497000,1.08652,1.0868,1.08646,1.08668
1717497300,1.08668,1.08671,1.08643,1.08661
1717497600,1.08661,1.0868,1.08656,1.08669
1717497900,1.08669,1.08682,1.0863099999999999,1.0868
1717498200,1.0868,1.08705,1.08651,1.08652
1717498500,1.08652,1.08669,1.08646,1.08662
1717498800,1.08662,1.08687,1.08628,1.08634
1717499100,1.08634,1.08644,1.0862,1.08634
1717499400,1.08634,1.08667,1.0863099999999999,1.08657
1717499700,1.08657,1.08686,1.08648,1.08683
1717500000,1.08683,1.08693,1.08678,1.08682
1717500300,1.08682,1.08698,1.0867499999999999,1.08679
1717500600,1.08679,1.08697,1.08679,1.08683
1717500900,1.08683,1.08706,1.0868,1.08688
1717501200,1.08688,1.08688,1.08637,1.08637
1717501500,1.08637,1.08642,1.08609,1.08627
1717501800,1.08627,1.0863,1.08588,1.08618
1717502100,1.08618,1.08633,1.08604,1.0861399999999999
1717502400,1.0861399999999999,1.08669,1.0861399999999999,1.08645
1717502700,1.08645,1.08648,1.08621,1.08646
1717503000,1.08646,1.08691,1.08645,1.08666
1717503300,1.08666,1.08677,1.08659,1.08673
1717503600,1.08673,1.0869,1.08663,1.08683
1717503900,1.08683,1.08693,1.08665,1.08673
1717504200,1.08673,1.08701,1.08661,1.08667
1717504500,1.08667,1.08667,1.0865,1.08657
1717504800,1.08657,1.08665,1.08646,1.0865799999999999
1717505100,1.0865799999999999,1.08678,1.08657,1.08662
1717505400,1.08662,1.08678,1.08632,1.08644
1717505700,1.08644,1.08647,1.0862,1.08645
1717506000,1.08645,1.0865799999999999,1.0863099999999999,1.08636
1717506300,1.08636,1.08654,1.08629,1.08637
1717506600,1.08637,1.08656,1.0862,1.08644
1717506900,1.08644,1.0865,1.08624,1.08645
1717507200,1.08645,1.08682,1.08642,1.08671
1717507500,1.08671,1.08689,1.08661,1.08669
1717507800,1.08669,1.08683,1.08656,1.08657
1717508100,1.08657,1.087,1.08657,1.08695
1717508400,1.08695,1.08706,1.08689,1.0869199999999999
1717508700,1.0869199999999999,1.08707,1.08688,1.08698
1717509000,1.08698,1.08715,1.08698,1.08702
1717509300,1.08702,1.08717,1.08642,1.0865
1717509600,1.0865,1.0879699999999999,1.0864,1.08732
1717509900,1.08732,1.08739,1.0865799999999999,1.08662
1717510200,1.08662,1.0869199999999999,1.0863099999999999,1.08686
1717510500,1.08686,1.08712,1.08648,1.08687
1717510800,1.08687,1.08716,1.0865,1.08652
1717511100,1.08652,1.08704,1.08652,1.08702
1717511400,1.08702,1.08722,1.08685,1.08701
1717511700,1.08701,1.08733,1.08676,1.08732
1717512000,1.08732,1.08761,1.08726,1.08734
1717512300,1.08734,1.0875299999999999,1.08729,1.08748
1717512600,1.08748,1.08792,1.08748,1.08792
1717512900,1.08792,1.08821,1.08782,1.08802
1717513200,1.08802,1.08825,1.08774,1.08822
1717513500,1.08822,1.08828,1.08781,1.08798
1717513800,1.08798,1.08803,1.08752,1.08755
1717514100,1.08755,1.08783,1.08749,1.08778
1717514400,1.08778,1.08835,1.08778,1.08807
1717514700,1.08807,1.08819,1.08792,1.08817
1717515000,1.08817,1.0883099999999999,1.08789,1.0879
1717515300,1.0879,1.08811,1.08775,1.08776
1717515600,1.08776,1.08813,1.08775,1.08808
1717515900,1.08808,1.08812,1.08785,1.0879
1717516200,1.0879,1.08817,1.08781,1.08799
1717516500,1.08799,1.08799,1.08773,1.08776
1717516800,1.08776,1.088,1.08774,1.08796
1717517100,1.08796,1.0879699999999999,1.08776,1.08796
1717517400,1.08796,1.08816,1.08783,1.08816
1717517700,1.08816,1.08824,1.088,1.08823
1717518000,1.08823,1.08829,1.08801,1.08809
1717518300,1.08809,1.08829,1.08809,1.08823
1717518600,1.08823,1.08833,1.08819,1.08828
1717518900,1.08828,1.08832,1.08779,1.08787
1717519200,1.08787,1.08818,1.08781,1.08818
1717519500,1.08818,1.08834,1.08817,1.08825
1717519800,1.08825,1.08827,1.08787,1.08809
1717520100,1.08809,1.0881399999999999,1.0879699999999999,1.08802
1717520400,1.08802,1.08807,1.08789,1.08794
1717520700,1.08794,1.08801,1.08781,1.0879699999999999
1717521000,1.0879699999999999,1.0881399999999999,1.0879,1.08801
1717521300,1.08801,1.08813,1.0879,1.08807
1717521600,1.08807,1.08817,1.0879699999999999,1.08805
1717521900,1.08805,1.0883,1.08792,1.0883
1717522200,1.0883,1.08841,1.08825,1.0883
1717522500,1.0883,1.08842,1.08813,1.08841
1717522800,1.08841,1.08852,1.0884,1.08844
1717523100,1.08844,1.08871,1.08842,1.08867
1717523400,1.08867,1.08876,1.08843,1.08845
1717523700,1.08845,1.08849,1.08818,1.08833
1717524000,1.08833,1.08833,1.08802,1.08823
1717524300,1.08823,1.08839,1.08817,1.08828
1717524600,1.08828,1.08842,1.08821,1.08828
1717524900,1.08828,1.08848,1.08825,1.08833
1717525200,1.08833,1.08866,1.08832,1.08849
1717525500,1.08849,1.08852,1.08826,1.08841
1717525800,1.08841,1.08847,1.08824,1.0883099999999999
1717526100,1.0883099999999999,1.08837,1.08819,1.0883
1717526400,1.0883,1.08837,1.08818,1.08836
1717526700,1.08836,1.08848,1.08834,1.08843
1717527000,1.08843,1.0885,1.08823,1.0883
1717527300,1.0883,1.08832,1.08815,1.08821
1717527600,1.08821,1.08822,1.0879,1.08796
1717527900,1.08796,1.08804,1.08784,1.08796
1717528200,1.08796,1.08812,1.08795,1.08799
1717528500,1.08799,1.08815,1.08794,1.08812
1717528800,1.08812,1.08826,1.0881,1.08817
1717529100,1.08817,1.08817,1.088,1.08809
1717529400,1.08809,1.08811,1.08791,1.08805
1717529700,1.08805,1.08812,1.08795,1.08805
1717530000,1.08805,1.08822,1.08804,1.08815
1717530300,1.08815,1.08825,1.08806,1.08806
1717530600,1.08806,1.08822,1.08805,1.08818
1717530900,1.08818,1.08821,1.08806,1.08808
1717531200,1.08808,1.08811,1.08793,1.08808
1717531500,1.08808,1.08808,1.08795,1.08803
1717531800,1.08803,1.08809,1.08801,1.08803
1717532100,1.08803,1.08805,1.088,1.08801
1717532400,1.08801,1.08804,1.0879699999999999,1.08798
1717532700,1.08798,1.08801,1.0879,1.08791
1717533000,1.08791,1.08794,1.08789,1.0879
1717533300,1.0879,1.08792,1.08787,1.08787
1717533600,1.08787,1.08789,1.08785,1.08786
1717533900,1.08786,1.08794,1.08786,1.08791
1717534200,1.08791,1.08793,1.08784,1.08787
1717534500,1.08787,1.08792,1.08781,1.08789
1717534800,1.08789,1.08809,1.0877,1.08805
1717535100,1.08805,1.0881,1.08792,1.08795
1717535400,1.08795,1.08801,1.08794,1.08801
1717535700,1.08801,1.08801,1.08782,1.08782
1717536000,1.08782,1.08806,1.08782,1.08802
1717536300,1.08802,1.08808,1.08798,1.088
1717536600,1.088,1.08803,1.0879699999999999,1.08801
1717536900,1.08801,1.08801,1.0877999999999999,1.08792
1717537200,1.08792,1.08793,1.08774,1.08778
1717537500,1.08778,1.08795,1.08778,1.08786
1717537800,1.08786,1.08795,1.08779,1.08789
1717538100,1.08789,1.08793,1.08778,1.0879
1717538400,1.0879,1.08798,1.08782,1.0879699999999999
1717538700,1.0879699999999999,1.0879699999999999,1.08786,1.08787
1717539000,1.08787,1.08791,1.08786,1.0879
1717539300,1.0879,1.08792,1.08789,1.08791
1717539600,1.08791,1.08801,1.08789,1.08801
1717539900,1.08801,1.08802,1.08798,1.08798
1717540200,1.08798,1.08799,1.08795,1.08796
1717540500,1.08796,1.0879699999999999,1.08793,1.0879699999999999
1717540800,1.0879699999999999,1.0879699999999999,1.08791,1.08791
1717541100,1.08791,1.08792,1.08789,1.08792
1717541400,1.08792,1.08793,1.08789,1.08792
1717541700,1.08792,1.08798,1.08792,1.08796
1717542000,1.08796,1.08801,1.08794,1.088
1717542300,1.088,1.08809,1.08799,1.08805
1717542600,1.08805,1.08811,1.08805,1.0881
1717542900,1.0881,1.08813,1.08809,1.0881
1717543200,1.0881,1.08811,1.08804,1.08805
1717543500,1.08805,1.08806,1.08804,1.08805
1717543800,1.08805,1.08808,1.08799,1.08806
1717544100,1.08806,1.08807,1.088,1.08801
1717544400,1.08801,1.08811,1.08799,1.088
1717544700,1.088,1.08812,1.08799,1.08811
1717545000,1.08811,1.0881399999999999,1.08804,1.08806
1717545300,1.08806,1.08819,1.08804,1.08817
1717545600,1.08817,1.08817,1.0879,1.08795
1717545900,1.08795,1.08795,1.08784,1.0879
1717546200,1.0879,1.08816,1.08786,1.0881
1717546500,1.0881,1.08811,1.08796,1.08804
1717546800,1.08804,1.08804,1.08784,1.08789
1717547100,1.08789,1.08792,1.08783,1.0879
1717547400,1.0879,1.08802,1.08786,1.088
1717547700,1.088,1.08824,1.08798,1.08819
1717548000,1.08819,1.08862,1.08818,1.08849
1717548300,1.08849,1.0885799999999999,1.08846,1.08848
1717548600,1.08848,1.08853,1.08826,1.08832
1717548900,1.08832,1.08848,1.08827,1.08842
1717549200,1.08842,1.08849,1.0883099999999999,1.08837
1717549500,1.08837,1.08844,1.0883099999999999,1.0883099999999999
1717549800,1.0883099999999999,1.08841,1.08827,1.0883099999999999
1717550100,1.0883099999999999,1.08837,1.08826,1.08832
1717550400,1.08832,1.08836,1.08821,1.08836
1717550700,1.08836,1.08851,1.08826,1.08848
1717551000,1.08848,1.08848,1.08821,1.08827
1717551300,1.08827,1.08828,1.08805,1.08822
1717551600,1.08822,1.08842,1.08821,1.08842
1717551900,1.08842,1.0886,1.08841,1.08843
1717552200,1.08843,1.08852,1.08832,1.08832
1717552500,1.08832,1.08842,1.08824,1.0884
1717552800,1.0884,1.08844,1.08835,1.08841
1717553100,1.08841,1.08841,1.08829,1.08836
1717553400,1.08836,1.08856,1.08836,1.08851
1717553700,1.08851,1.08851,1.08841,1.08847
1717554000,1.08847,1.08852,1.08845,1.08846
1717554300,1.08846,1.08851,1.08841,1.08847
1717554600,1.08847,1.08854,1.08847,1.08852
1717554900,1.08852,1.08853,1.08847,1.08848
1717555200,1.08848,1.08851,1.08842,1.08848
1717555500,1.08848,1.08848,1.08841,1.08847
1717555800,1.08847,1.08851,1.08836,1.08837
1717556100,1.08837,1.08838,1.08827,1.08832
1717556400,1.08832,1.08836,1.08817,1.08817
1717556700,1.08817,1.0882,1.08809,1.08812
1717557000,1.08812,1.08818,1.08804,1.08815
1717557300,1.08815,1.08822,1.0881,1.08816
1717557600,1.08816,1.08816,1.088,1.08801
1717557900,1.08801,1.08801,1.08778,1.08779
1717558200,1.08779,1.08786,1.08768,1.0877
1717558500,1.0877,1.08785,1.08766,1.08784
1717558800,1.08784,1.0879,1.08783,1.08789
1717559100,1.08789,1.0879699999999999,1.08789,1.0879
1717559400,1.0879,1.08792,1.08777,1.08779
1717559700,1.08779,1.08786,1.08774,1.08783
1717560000,1.08783,1.08786,1.08777,1.08784
1717560300,1.08784,1.08785,1.08775,1.0877999999999999
1717560600,1.0877999999999999,1.08783,1.08773,1.08776
1717560900,1.08776,1.08782,1.08773,1.08774
1717561200,1.08774,1.08786,1.08772,1.08782
1717561500,1.08782,1.08788,1.08777,1.08788
1717561800,1.08788,1.08792,1.08783,1.08787
1717562100,1.08787,1.08791,1.08781,1.08789
1717562400,1.08789,1.08798,1.08786,1.08795
1717562700,1.08795,1.08806,1.08792,1.08803
1717563000,1.08803,1.08808,1.08798,1.08807
1717563300,1.08807,1.08808,1.08801,1.08805
1717563600,1.08805,1.08818,1.08802,1.08812
1717563900,1.08812,1.08822,1.0881,1.08816
1717564200,1.08816,1.08818,1.08812,1.08816
1717564500,1.08816,1.08817,1.08794,1.08795
1717564800,1.08795,1.0879699999999999,1.08783,1.08786
1717565100,1.08786,1.08792,1.08781,1.0879
1717565400,1.0879,1.08796,1.08779,1.08781
1717565700,1.08781,1.08783,1.08765,1.08767
1717566000,1.08767,1.08777,1.08766,1.08775
1717566300,1.08775,1.08783,1.08769,1.08776
1717566600,1.08776,1.08776,1.08759,1.08774
1717566900,1.08774,1.08801,1.08774,1.08791
1717567200,1.08791,1.08795,1.08776,1.08791
1717567500,1.08791,1.08791,1.0875299999999999,1.08755
1717567800,1.08755,1.08762,1.0874,1.0874
1717568100,1.0874,1.08749,1.08724,1.08724
1717568400,1.08724,1.08735,1.08721,1.08735
1717568700,1.08735,1.08747,1.0873,1.0874
1717569000,1.0874,1.08752,1.0873599999999999,1.08745
1717569300,1.08745,1.08765,1.08744,1.08765
1717569600,1.08765,1.08768,1.0875299999999999,1.08755
1717569900,1.08755,1.08764,1.0875,1.0875
1717570200,1.0875,1.08769,1.08744,1.08767
1717570500,1.08767,1.08801,1.08758,1.08758
1717570800,1.08758,1.08784,1.08741,1.08756
1717571100,1.08756,1.08776,1.08746,1.08749
1717571400,1.08749,1.08752,1.08723,1.0874
1717571700,1.0874,1.08756,1.08731,1.08745
1717572000,1.08745,1.08771,1.08739,1.08771
1717572300,1.08771,1.08787,1.08758,1.0877999999999999
1717572600,1.0877999999999999,1.08793,1.08775,1.08782
1717572900,1.08782,1.08791,1.08771,1.08772
1717573200,1.08772,1.08782,1.08765,1.08768
1717573500,1.08768,1.08768,1.0871899999999999,1.08731
1717573800,1.08731,1.08732,1.08713,1.08725
1717574100,1.08725,1.08739,1.08707,1.08716
1717574400,1.08716,1.08741,1.08709,1.0873599999999999
1717574700,1.0873599999999999,1.08746,1.08723,1.08745
1717575000,1.08745,1.08747,1.08727,1.08733
1717575300,1.08733,1.0873599999999999,1.0871,1.08721
1717575600,1.08721,1.08722,1.08699,1.08718
1717575900,1.08718,1.08754,1.08716,1.08729
1717576200,1.08729,1.0875,1.0871899999999999,1.08747
1717576500,1.08747,1.08749,1.08733,1.08746
1717576800,1.08746,1.08752,1.0874,1.08747
1717577100,1.08747,1.08756,1.08733,1.08739
1717577400,1.08739,1.08767,1.0873599999999999,1.08766
1717577700,1.08766,1.08767,1.0875,1.08757
1717578000,1.08757,1.08759,1.08723,1.08737
1717578300,1.08737,1.08752,1.08721,1.08724
1717578600,1.08724,1.08735,1.08713,1.08727
1717578900,1.08727,1.0874,1.08715,1.08733
1717579200,1.08733,1.08751,1.08732,1.08751
1717579500,1.08751,1.08759,1.08728,1.08744
1717579800,1.08744,1.08755,1.08731,1.08745
1717580100,1.08745,1.08763,1.0874,1.0876
1717580400,1.0876,1.08773,1.08756,1.08757
1717580700,1.08757,1.08768,1.08752,1.08762
1717581000,1.08762,1.08767,1.08752,1.0875299999999999
1717581300,1.0875299999999999,1.08758,1.08734,1.08735
1717581600,1.08735,1.08735,1.08711,1.08716
1717581900,1.08716,1.0872,1.08679,1.08687
1717582200,1.08687,1.08688,1.08664,1.08686
1717582500,1.08686,1.08697,1.08681,1.08682
1717582800,1.08682,1.0869,1.08666,1.08684
1717583100,1.08684,1.08687,1.08663,1.08666
1717583400,1.08666,1.08667,1.08647,1.0866
1717583700,1.0866,1.08668,1.08657,1.08661
1717584000,1.08661,1.08672,1.0865799999999999,1.08667
1717584300,1.08667,1.08689,1.08667,1.08686
1717584600,1.08686,1.0869199999999999,1.0868,1.08681
1717584900,1.08681,1.08691,1.08681,1.08686
1717585200,1.08686,1.0869,1.08673,1.08673
1717585500,1.08673,1.0867499999999999,1.0865,1.0865
1717585800,1.0865,1.0865,1.08615,1.08617
1717586100,1.08617,1.08638,1.08616,1.08627
1717586400,1.08627,1.0863,1.0861399999999999,1.08628
1717586700,1.08628,1.08637,1.08623,1.08628
1717587000,1.08628,1.08628,1.08596,1.08617
1717587300,1.08617,1.08643,1.0861399999999999,1.08634
1717587600,1.08634,1.08656,1.08628,1.08639
1717587900,1.08639,1.08662,1.08632,1.08659
1717588200,1.08659,1.08678,1.08655,1.08677
1717588500,1.08677,1.0869199999999999,1.0867,1.08681
1717588800,1.08681,1.08704,1.08679,1.08702
1717589100,1.08702,1.08727,1.08694,1.08722
1717589400,1.08722,1.0873599999999999,1.08718,1.08723
1717589700,1.08723,1.08773,1.0871899999999999,1.08738
1717590000,1.08738,1.08767,1.08733,1.08741
1717590300,1.08741,1.08761,1.08735,1.08757
1717590600,1.08757,1.08764,1.08723,1.08737
1717590900,1.08737,1.08767,1.08737,1.08756
1717591200,1.08756,1.08788,1.08746,1.08782
1717591500,1.08782,1.08808,1.08778,1.0879
1717591800,1.0879,1.08826,1.08789,1.08821
1717592100,1.08821,1.08841,1.08819,1.08839
1717592400,1.08839,1.08868,1.08832,1.08838
1717592700,1.08838,1.08859,1.0881399999999999,1.08825
1717593000,1.08825,1.0884,1.0882,1.0883
1717593300,1.0883,1.08841,1.08821,1.08839
1717593600,1.08839,1.08876,1.08838,1.0886
1717593900,1.0886,1.0887,1.08843,1.0886
1717594200,1.0886,1.08903,1.08859,1.08873
1717594500,1.08873,1.0888,1.0884,1.08877
1717594800,1.08877,1.089,1.08872,1.08884
1717595100,1.08884,1.08915,1.08823,1.08859
1717595400,1.08859,1.08887,1.08843,1.08881
1717595700,1.08881,1.08898,1.08841,1.08898
1717596000,1.08898,1.089,1.08641,1.08698
1717596300,1.08698,1.08739,1.08659,1.08661
1717596600,1.08661,1.08677,1.08618,1.0865
1717596900,1.0865,1.08691,1.08632,1.08673
